"53","0000-00-00 00:00:00","2016-08-09 15:44:23","Electronics And Telecommunications Engineering","2","1","11"
"54","0000-00-00 00:00:00","2016-08-09 15:44:34","Power Electronics And Instrumentation Engineering","2","1","11"
"55","0000-00-00 00:00:00","0000-00-00 00:00:00","Audiography & Sound Engineering","1","1","1"
"56","0000-00-00 00:00:00","0000-00-00 00:00:00","Cinematography","1","1","1"
"57","0000-00-00 00:00:00","0000-00-00 00:00:00","Film & Video Editing","1","1","1"
"58","0000-00-00 00:00:00","0000-00-00 00:00:00","Automobile Engineering","1","1","1"
"59","0000-00-00 00:00:00","0000-00-00 00:00:00","Chemical Engineering","1","1","1"
"60","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics And Telecommunications Engineering","1","1","1"
"61","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechatronics","1","1","1"
"62","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Applications","4","1","1"
"63","0000-00-00 00:00:00","2016-08-09 15:44:41","Electrical And Instrumentation Engineering","2","1","12"
"64","0000-00-00 00:00:00","0000-00-00 00:00:00","Fashion Technology","1","1","1"
"65","0000-00-00 00:00:00","0000-00-00 00:00:00","Garment Technology","1","1","1"
"66","0000-00-00 00:00:00","0000-00-00 00:00:00","Textile Technology","1","1","1"
"67","0000-00-00 00:00:00","0000-00-00 00:00:00","Biotechnology","3","1","1"
"68","0000-00-00 00:00:00","0000-00-00 00:00:00","Signal Processing And Communications","3","1","1"
"69","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi Design And Signal Processing","3","1","1"
"70","0000-00-00 00:00:00","2016-08-09 15:44:48","Biotechnology","2","1","15"
"71","0000-00-00 00:00:00","0000-00-00 00:00:00","Agricultural Engineering","1","1","1"
"72","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrumentation Technology","1","1","1"
"73","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastic Mould Technology (Dpmt/Pdpmt)","1","1","1"
"74","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastic Technology (Dpt/Pdpt)","1","1","1"
"75","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastic Mould Design","4","1","1"
"76","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastics Processing & Testing","4","1","1"
"77","0000-00-00 00:00:00","0000-00-00 00:00:00","Post Plastic Process & Testing","4","1","1"
"78","0000-00-00 00:00:00","0000-00-00 00:00:00","Thermal And Fluid Engineering","3","1","1"
"79","0000-00-00 00:00:00","2016-08-09 15:44:54","Petroleum Engineering","2","1","15"
"80","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical And Electronics Engineering","3","1","1"
"81","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics Engineering","1","1","1"
"82","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastics Processing And Testing","3","1","1"
"83","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastics Technology","3","1","1"
"84","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronic Engineering","1","1","1"
"85","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Sceince & Engineering","1","1","1"
"86","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Science & Engineering","1","1","1"
"87","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering (Auto)","1","1","1"
"88","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering (Rural Engineering)","1","1","1"
"89","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronic Science And Engineering","1","1","1"
"90","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical Engineering (Industrial Control)","1","1","1"
"91","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Science","3","1","1"
"92","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrumentation And Control Engineering","1","1","1"
"93","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Science","1","1","1"
"94","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics","1","1","1"
"95","0000-00-00 00:00:00","0000-00-00 00:00:00","Machine Design","3","1","1"
"96","0000-00-00 00:00:00","0000-00-00 00:00:00","Thermal Engineering","3","1","1"
"97","0000-00-00 00:00:00","2016-08-09 15:45:05","Leather Technology","2","1","15"
"98","0000-00-00 00:00:00","0000-00-00 00:00:00","Diploma In Architectural Assistantship","1","1","1"
"99","0000-00-00 00:00:00","0000-00-00 00:00:00","Library & Information Science","1","1","1"
"100","0000-00-00 00:00:00","0000-00-00 00:00:00","Modern Office Practice","1","1","1"
"101","0000-00-00 00:00:00","2016-08-09 15:45:11","Computer Engineering","2","1","10"
"102","0000-00-00 00:00:00","0000-00-00 00:00:00","Textile Engineering","1","1","1"
"103","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Science & Engineering","3","1","1"
"104","0000-00-00 00:00:00","0000-00-00 00:00:00","Wireless Communications","3","1","1"
"105","0000-00-00 00:00:00","2016-08-09 15:45:17","Architecture And Interior Decoration","2","1","15"
"106","0000-00-00 00:00:00","2016-08-09 15:45:24","Electronics And Communication Engineering (Sandwich)","2","1","11"
"107","0000-00-00 00:00:00","2016-08-09 15:45:30","Marine Engineering","2","1","15"
"108","0000-00-00 00:00:00","0000-00-00 00:00:00","Library And Information Science","1","1","1"
"109","0000-00-00 00:00:00","0000-00-00 00:00:00","Ceramics","1","1","1"
"110","0000-00-00 00:00:00","0000-00-00 00:00:00","Printing  Technology","1","1","1"
"111","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical And Electronics Engineering","1","1","1"
"112","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering (Construction Technology)","3","1","1"
"113","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering(Construction Technology)","3","1","1"
"114","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical Engg (Instrumentation & Control)","3","1","1"
"115","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics & Communication Engg","3","1","1"
"116","0000-00-00 00:00:00","0000-00-00 00:00:00","Engineering Education","3","1","1"
"117","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engg (Manufacturing Technology)","3","1","1"
"118","0000-00-00 00:00:00","0000-00-00 00:00:00","Medical Laboratory Technology","1","1","1"
"119","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrument Technology","1","1","1"
"120","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering (Tool & Die)","1","1","1"
"121","0000-00-00 00:00:00","0000-00-00 00:00:00","Advanced Die & Mould Making","4","1","1"
"122","0000-00-00 00:00:00","0000-00-00 00:00:00","Advanced Mechatronics & Industrial Automation","4","1","1"
"123","0000-00-00 00:00:00","0000-00-00 00:00:00","Interior Decoration","1","1","1"
"124","0000-00-00 00:00:00","0000-00-00 00:00:00","Chemical Engineering","3","1","1"
"125","0000-00-00 00:00:00","0000-00-00 00:00:00","Polymer Engineering","3","1","1"
"126","0000-00-00 00:00:00","2016-08-09 15:45:36","Food Technology","2","1","15"
"127","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrumentation Engineering","3","1","1"
"128","0000-00-00 00:00:00","0000-00-00 00:00:00","Production And Industrial Engineering","1","1","1"
"129","0000-00-00 00:00:00","0000-00-00 00:00:00","Micro Electronics","3","1","1"
"130","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronic Engineering","3","1","1"
"131","0000-00-00 00:00:00","0000-00-00 00:00:00","Environmental Engineering","3","1","1"
"132","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Design","3","1","1"
"133","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Metallurgy","3","1","1"
"134","0000-00-00 00:00:00","0000-00-00 00:00:00","Information Security","3","1","1"
"135","0000-00-00 00:00:00","0000-00-00 00:00:00","Structural Engineering","3","1","1"
"136","0000-00-00 00:00:00","0000-00-00 00:00:00","Transportation Engineering","3","1","1"
"137","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi Design","3","1","1"
"138","0000-00-00 00:00:00","0000-00-00 00:00:00","Water Resource Engineering","3","1","1"
"139","0000-00-00 00:00:00","2016-08-09 15:45:46","Aero Space Engineering","2","1","13"
"140","0000-00-00 00:00:00","2016-08-09 15:45:53","Metallurgical And Materials Engineering","2","1","15"
"141","0000-00-00 00:00:00","2016-08-09 15:46:00","Production And Industrial Engineering","2","1","13"
"142","0000-00-00 00:00:00","0000-00-00 00:00:00","Quality Engineering And Management","3","1","1"
"143","0000-00-00 00:00:00","0000-00-00 00:00:00","Optoelectronics And Laser Technology","6","1","1"
"144","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics And Telecommunications Engineering","3","1","1"
"145","0000-00-00 00:00:00","0000-00-00 00:00:00","Metallurgical Engineering","1","1","1"
"146","0000-00-00 00:00:00","2016-08-09 15:46:06","Mining Engineering","2","1","15"
"147","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering (2 Shift)","1","1","1"
"148","0000-00-00 00:00:00","0000-00-00 00:00:00","Information Technology","1","1","1"
"149","0000-00-00 00:00:00","0000-00-00 00:00:00","Power Electronics","3","1","1"
"150","0000-00-00 00:00:00","0000-00-00 00:00:00","Turbo Machinery","3","1","1"
"151","0000-00-00 00:00:00","2016-08-09 15:46:15","Aeronautical Engineering","2","1","13"
"152","0000-00-00 00:00:00","2016-08-09 15:46:22","Information Science And Technology","2","1","10"
"153","0000-00-00 00:00:00","2016-08-09 15:46:30","Metallurgical Engineering","2","1","15"
"154","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Electronics","3","1","1"
"155","0000-00-00 00:00:00","0000-00-00 00:00:00","Production Engineering","3","1","1"
"156","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Electronics Engineering","3","1","1"
"157","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Technology And Applications","3","1","1"
"158","0000-00-00 00:00:00","0000-00-00 00:00:00","Power Systems Engineering","3","1","1"
"159","0000-00-00 00:00:00","2016-08-09 15:46:38","Electronics And Instrumentation Engineering","2","1","11"
"160","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Drives And Control","3","1","1"
"161","0000-00-00 00:00:00","0000-00-00 00:00:00","Material Science And Technology","3","1","1"
"162","0000-00-00 00:00:00","0000-00-00 00:00:00","Software Engineering","3","1","1"
"163","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering Production","3","1","1"
"164","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Technology","3","1","1"
"165","0000-00-00 00:00:00","0000-00-00 00:00:00","Metallurgy","1","1","1"
"166","0000-00-00 00:00:00","0000-00-00 00:00:00","Printing Technology","1","1","1"
"167","0000-00-00 00:00:00","0000-00-00 00:00:00","E-Security","3","1","1"
"168","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrumentation & Control","3","1","1"
"169","0000-00-00 00:00:00","0000-00-00 00:00:00","Cyber Forensics And Information Security","3","1","1"
"170","0000-00-00 00:00:00","0000-00-00 00:00:00","Power Systems","3","1","1"
"171","0000-00-00 00:00:00","2016-08-09 15:46:44","Computer Science","2","1","10"
"172","0000-00-00 00:00:00","2016-08-09 15:46:52","Mechatronics","2","1","12"
"173","0000-00-00 00:00:00","0000-00-00 00:00:00","Energy Management","3","1","1"
"174","0000-00-00 00:00:00","2016-08-09 15:47:05","Electronics Engineering","2","1","11"
"175","0000-00-00 00:00:00","0000-00-00 00:00:00","Cddm","1","1","1"
"176","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Networks","3","1","1"
"177","0000-00-00 00:00:00","0000-00-00 00:00:00","Environmental Science And Engineering","3","1","1"
"178","0000-00-00 00:00:00","0000-00-00 00:00:00","Power And Energy Engineering","3","1","1"
"179","0000-00-00 00:00:00","2016-08-09 15:47:13","Automobile Engineering","2","1","13"
"180","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical Devices And Power Systems","3","1","1"
"181","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Engineering And Management","3","1","1"
"182","0000-00-00 00:00:00","0000-00-00 00:00:00","Mining Engineering","1","1","1"
"184","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering( Production)","3","1","1"
"185","0000-00-00 00:00:00","2016-08-09 15:47:33","Mechanical Engineering ( Production)","2","1","13"
"186","0000-00-00 00:00:00","0000-00-00 00:00:00","Power System And Control","3","1","1"
"187","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Communication","3","1","1"
"188","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi","3","1","1"
"189","0000-00-00 00:00:00","2016-08-09 15:47:40","Metallurgy","2","1","15"
"190","0000-00-00 00:00:00","0000-00-00 00:00:00","Instrumentation Engineering","1","1","1"
"191","0000-00-00 00:00:00","0000-00-00 00:00:00","Cad/Cam","4","1","1"
"192","0000-00-00 00:00:00","0000-00-00 00:00:00","Power Plant Engineering & Energy Management","4","1","1"
"193","0000-00-00 00:00:00","0000-00-00 00:00:00","Cad Cam","3","1","1"
"194","0000-00-00 00:00:00","0000-00-00 00:00:00","Nano Technology","3","1","1"
"195","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Safety","3","1","1"
"196","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi And Embedded Systems Design","3","1","1"
"197","0000-00-00 00:00:00","0000-00-00 00:00:00","Communication Engineering And Signal Processing","3","1","1"
"198","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical And Automation Engineering","3","1","1"
"199","0000-00-00 00:00:00","2016-08-09 15:47:46","Electrical And Computer Engineering","2","1","10"
"200","0000-00-00 00:00:00","2016-08-09 15:32:51","Mechanical And Automation Engineering","2","1","13"
"201","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics Engineering (Digital Electronics)","1","1","1"
"202","0000-00-00 00:00:00","0000-00-00 00:00:00","Medical Electronics","1","1","1"
"203","0000-00-00 00:00:00","0000-00-00 00:00:00","Environment Engineering","3","1","1"
"204","0000-00-00 00:00:00","0000-00-00 00:00:00","Information Technology Enabled Services And Management","1","1","1"
"205","0000-00-00 00:00:00","2016-08-09 15:33:02","Instrumentation And Control Engineering","2","1","12"
"206","0000-00-00 00:00:00","2016-08-09 15:33:08","Computer  Science And Engineering","2","1","10"
"207","0000-00-00 00:00:00","0000-00-00 00:00:00","Production Engineering","1","1","1"
"208","0000-00-00 00:00:00","0000-00-00 00:00:00","Refrigeration And Air Conditioning","4","1","1"
"209","0000-00-00 00:00:00","0000-00-00 00:00:00","Tool & Die Making","1","1","1"
"210","0000-00-00 00:00:00","0000-00-00 00:00:00","Tool Engineering","3","1","1"
"211","0000-00-00 00:00:00","2016-08-09 15:33:13","Tool Engineering","2","1","13"
"212","0000-00-00 00:00:00","0000-00-00 00:00:00","Advanced Materials Technology","3","1","1"
"213","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Communications","3","1","1"
"214","0000-00-00 00:00:00","0000-00-00 00:00:00","Radio Frequency And Microwave Engineering","3","1","1"
"215","0000-00-00 00:00:00","0000-00-00 00:00:00","Signal Processing","3","1","1"
"216","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastic Engineering","1","1","1"
"217","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics And Communications Engineering","1","1","1"
"218","0000-00-00 00:00:00","0000-00-00 00:00:00","Plastics Engineering","1","1","1"
"219","0000-00-00 00:00:00","2016-08-09 15:33:20","Environment Engineering","2","1","15"
"220","0000-00-00 00:00:00","2016-08-09 15:33:26","Information  Technology","2","1","10"
"221","0000-00-00 00:00:00","0000-00-00 00:00:00","Fashion Designing","1","1","1"
"222","0000-00-00 00:00:00","0000-00-00 00:00:00","Textile Designing","1","1","1"
"223","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Electronics","1","1","1"
"224","0000-00-00 00:00:00","0000-00-00 00:00:00","Cosmetology And Health","1","1","1"
"225","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics & Communication Engg(Industry Integrated)","1","1","1"
"226","0000-00-00 00:00:00","0000-00-00 00:00:00","Medical Lab Technology","1","1","1"
"227","0000-00-00 00:00:00","0000-00-00 00:00:00","Bioinformatics","3","1","1"
"228","0000-00-00 00:00:00","0000-00-00 00:00:00","Control And Instrumentation","3","1","1"
"229","0000-00-00 00:00:00","0000-00-00 00:00:00","Geotechnical Engineering","3","1","1"
"230","0000-00-00 00:00:00","0000-00-00 00:00:00","Hydraulics & Flood Control","3","1","1"
"231","0000-00-00 00:00:00","0000-00-00 00:00:00","Information Systems","3","1","1"
"232","0000-00-00 00:00:00","0000-00-00 00:00:00","Microwave & Optical Communication","3","1","1"
"233","0000-00-00 00:00:00","0000-00-00 00:00:00","Nano Science & Technology","3","1","1"
"234","0000-00-00 00:00:00","0000-00-00 00:00:00","Polymer Technology","3","1","1"
"235","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi Design And  Embedded Systems","3","1","1"
"236","0000-00-00 00:00:00","2016-08-09 15:33:40","Environmental Engineering","2","1","15"
"237","0000-00-00 00:00:00","2016-08-09 15:33:48","Polymer Science & Chemical Technology","2","1","15"
"238","0000-00-00 00:00:00","2016-08-09 15:33:57","Software Engineering","2","1","10"
"239","0000-00-00 00:00:00","0000-00-00 00:00:00","Garment Fabrication","1","1","1"
"240","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering (Maintenance)","1","1","1"
"241","0000-00-00 00:00:00","0000-00-00 00:00:00","Diploma Medical Lab Technology","1","1","1"
"242","0000-00-00 00:00:00","0000-00-00 00:00:00","Environmental Engineering And Management","3","1","1"
"243","0000-00-00 00:00:00","0000-00-00 00:00:00","Food Processing Technology","3","1","1"
"244","0000-00-00 00:00:00","0000-00-00 00:00:00","Master Of Science In Software Engineering","3","1","1"
"245","0000-00-00 00:00:00","0000-00-00 00:00:00","Biochemical Engineering","3","1","1"
"246","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Engineering","3","1","1"
"247","0000-00-00 00:00:00","0000-00-00 00:00:00","Embedded System And Vlsi","3","1","1"
"248","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Electronics","3","1","1"
"249","0000-00-00 00:00:00","0000-00-00 00:00:00","Manufacturing Process & Automation Engineering","3","1","1"
"250","0000-00-00 00:00:00","0000-00-00 00:00:00","Masters In Engineering And Management","3","1","1"
"251","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechatronics","3","1","1"
"252","0000-00-00 00:00:00","0000-00-00 00:00:00","Process Control","3","1","1"
"253","0000-00-00 00:00:00","2016-08-09 15:34:04","Manufacturing Process & Automation Engineering","2","1","13"
"254","0000-00-00 00:00:00","2016-08-09 15:34:14","Power Engineering","2","1","12"
"255","0000-00-00 00:00:00","0000-00-00 00:00:00","Construction Engineering","1","1","1"
"256","0000-00-00 00:00:00","0000-00-00 00:00:00","Earthquake Engineering","3","1","1"
"257","0000-00-00 00:00:00","0000-00-00 00:00:00","Electrical Power Systems","3","1","1"
"258","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil (Public Health & Environment) Engineering","1","1","1"
"259","0000-00-00 00:00:00","0000-00-00 00:00:00","Digital Electronics & Microprocessor","1","1","1"
"260","0000-00-00 00:00:00","0000-00-00 00:00:00","Shipbuilding Engineering","1","1","1"
"261","0000-00-00 00:00:00","2016-08-09 15:34:21","Mechanical  Engineering","2","1","13"
"262","0000-00-00 00:00:00","0000-00-00 00:00:00","Architecture Assitantship","1","1","1"
"263","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics & Instrumentation Engineering","1","1","1"
"264","0000-00-00 00:00:00","0000-00-00 00:00:00","Fabrication Technology & Erection Engg (Sandwitch Pattern)","1","1","1"
"265","0000-00-00 00:00:00","0000-00-00 00:00:00","Food Technology","1","1","1"
"266","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics Communication And Instrumentation Engg","3","1","1"
"267","0000-00-00 00:00:00","0000-00-00 00:00:00","Foundation Engineering","3","1","1"
"268","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Automation & Rf Engineering","3","1","1"
"269","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial Engineering","3","1","1"
"270","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering (Construction Technology)","1","1","1"
"271","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics & Telecommunication Engineering (Technologynician Electronic Radio)","1","1","1"
"272","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics And Telecommunication Engineering (Radio And System)","1","1","1"
"273","0000-00-00 00:00:00","0000-00-00 00:00:00","Information And Communication Technology","1","1","1"
"274","0000-00-00 00:00:00","0000-00-00 00:00:00","Construction Technology And Management","3","1","1"
"275","0000-00-00 00:00:00","0000-00-00 00:00:00","Industrial And Production Engineering","3","1","1"
"276","0000-00-00 00:00:00","0000-00-00 00:00:00","Manufacturing Technology & Automation","3","1","1"
"277","0000-00-00 00:00:00","0000-00-00 00:00:00","Structural And Foundation Engineering","3","1","1"
"278","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering Automobile","1","1","1"
"279","0000-00-00 00:00:00","2016-08-09 15:34:28","Automation Engineering","2","1","13"
"280","0000-00-00 00:00:00","0000-00-00 00:00:00","Fashion And Apparel Engineering","3","1","1"
"281","0000-00-00 00:00:00","0000-00-00 00:00:00","Textile Technology","3","1","1"
"282","0000-00-00 00:00:00","2016-08-09 15:34:34","Fashion And Apparel Engineering","2","1","15"
"283","0000-00-00 00:00:00","2016-08-09 15:34:44","Textile Chemistry","2","1","15"
"284","0000-00-00 00:00:00","2016-08-09 15:34:52","Textile Technology","2","1","15"
"285","0000-00-00 00:00:00","0000-00-00 00:00:00","Manufacturing And Automation","3","1","1"
"286","0000-00-00 00:00:00","0000-00-00 00:00:00","Electronics & Tele- Communication Engineering","3","1","1"
"287","0000-00-00 00:00:00","2016-08-09 15:34:58","Information Technology And Engineering","2","1","10"
"288","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering","7","1","1"
"289","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering","7","1","1"
"290","0000-00-00 00:00:00","2016-08-09 15:35:10","Food Engineering And Technology","2","1","15"
"291","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Sceince & Engineering","3","1","1"
"292","0000-00-00 00:00:00","0000-00-00 00:00:00","Mechanical Engineering Auto Mobile","1","1","1"
"293","0000-00-00 00:00:00","2016-08-09 15:35:18","Footwear Technology","2","1","15"
"294","0000-00-00 00:00:00","0000-00-00 00:00:00","Civil Engineering (Transportation Engineering)","3","1","1"
"295","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Science & Technology","3","1","1"
"296","0000-00-00 00:00:00","0000-00-00 00:00:00","Vlsi Design And Embedded Systems","3","1","1"
"297","0000-00-00 00:00:00","0000-00-00 00:00:00","Computer Networking","3","1","1"
"298","0000-00-00 00:00:00","0000-00-00 00:00:00","Architecture Assistantship","1","1","1"
"299","0000-00-00 00:00:00","0000-00-00 00:00:00","Office Management And Computer Application","1","1","1"
